Project_ID,Construction_status,Project_manager,Project_cost,Project_counties,Description,Description_short,Is_TIA_project,Project_URL
370904-,PRE-CONSTRUCTION,Albert V. Shelby III,3650104.56,Troup,,CR 226 @ Long Cane Creek E Of Lagrange,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=370904-
370905-,PRE-CONSTRUCTION,Albert V. Shelby III,3617272.56,Troup,,CR 78 @ Mud Creek S Of Lagrange,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=370905-
371050-,PRE-CONSTRUCTION,Albert V. Shelby III,5738208.2700000005,Upson,,CR 129/Gordon School Road @ Town Branch 4 MI S Of Thomaston,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371050-
371070-,PRE-CONSTRUCTION,Raquel Mcmillan,2350000.0,Troup,"Bridge Replacement of Adams Road at Big Branch. This bridge is deficient and requires posting due to insufficient load carrying capacity, as sub timber caps exhibit rot on ends and remaining timber piles show checks. Steel pile replacements have moderate rust and corrosion. Super beams exhibit section loss on ends with corrosion and pitting. Corrugated metal deck with asphalt shows extensive cracking/spalling.",Adams Road @ Big Branch 8 MI SW Of Lagrange,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371070-
371071-,PRE-CONSTRUCTION,Albert V. Shelby III,4066637.76,Troup,,CR 99/Cannonville Road @ Long Cane Creek 3 MI SW Of Lagrange,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371071-
371075-,PRE-CONSTRUCTION,Albert V. Shelby III,4105265.32,Troup,,CR 416/Smith Road @ Turkey Creek Trib 11 MI SE Of Lagrange,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371075-
371077-,PRE-CONSTRUCTION,Joshua Harris,2350000.0,Troup,"Bridge Replacement of Mountville-Hogansville Road at Beech Creek. This bridge is deficient and requires posting due to insufficient load carrying capacity, as major scour occurred in 2023. Sub abutments exhibit scour/undermining with deteriorated bents and undermined footings; super with embedded beams showing corrosion/pitting; Concrete deck with asphalt overlay exhibiting cracking/spalling.",Mountville-Hogansville Road @ Beech Creek N Of Mountville,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371077-
371079-,PRE-CONSTRUCTION,Albert V. Shelby III,3658852.56,Troup,,CR 417/Mnt'Lle-Hogansville @ Flat Creek S Of Hogansville,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371079-
371090-,PRE-CONSTRUCTION,Kiana Byrd,4729954.27,Spalding,"Bridge Replacement of MANLEY ROAD at HEADS CREEK TRIB, 3 MI N OF GRIFFIN.",CR 1/Manley Road @ Heads Creek Trib. 3 MI NW Of Griffin,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371090-
371091-,PRE-CONSTRUCTION,Albert V. Shelby III,6349602.55,Spalding,,CR 36/Ellis Road @ Heads Creek 7 MI W Of Griffin,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371091-
371092-,PRE-CONSTRUCTION,Albert V. Shelby III,3616052.61,Spalding,,CR 98/Buck Creek Road @ Buck Creek 3 MI NE Of Orchard Hill,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371092-
371093-,PRE-CONSTRUCTION,Albert V. Shelby III,3616052.61,Spalding,,CR 112/Pullan Road @ Towaliga River 8 MI NE Of Griffin,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371093-
371095-,PRE-CONSTRUCTION,Albert V. Shelby III,3596372.61,Spalding,,CR 143/North Pomona Road @ Towaliga River Trib.,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371095-
371096-,PRE-CONSTRUCTION,Albert V. Shelby III,4996927.33,Spalding,,CR 178/Martin Road @ Flint River Trib. 6 MI NW Of Griffin,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371096-
371171-,PRE-CONSTRUCTION,Albert V. Shelby III,3468806.68,Lamar,,CR 96/Camp Road @ Potato Creek N Of Milner,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=371171-
390615-,UNDER-CONSTRUCTION,Steve Henry,0.0,Lamar,,CR 217/Johnstonville-Liberty Hill RD @Little Towiliga River,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=390615-
631490-,UNDER-CONSTRUCTION,Ruth Solomon-Roberson,38392338.85,Carroll,"The proposed project begins 2500 feet south of the intersection of Industrial Boulevard and Rockmart Road and proceeds along Industrial Boulevard (SR101). The project includes improvements to the intersection of Industrial Boulevard and Rockmart Road adding left turn lanes to all approaches and dual left turn lanes to the eastbound approach, which requires adding a second lane northbound on Rockmart Road. The project also includes improvements to Dallas Highway, adding left and right turn lanes to its intersection with the proposed Villa Rica Bypass.",SR 101/SR 61 - Bypass Extention,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=631490-
721440-,UNDER-CONSTRUCTION,Eka Okonmkpaeto,71121408.7,"Clayton , Fayette","SR 54 will be widened from 2 to 4 lanes from just north of McDonough Road in Fayette County to US 19/41 in Clayton County. Three existing bridges will be widened. A raised median, sidewalks, and bike lanes will be included. Existing traffic signals will be upgraded as well as their communication systems.",SR 54 - RDway Widening & Reconstruction,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=721440-
742870-,PRE-CONSTRUCTION,Albert V. Shelby III,77769972.85,"Clayton , Fayette","SR920/McDonough Rd from SR54 in Fayette Co to US19/SR3/Tara Blvd in Clayton Co, including bridge replacements at Hurricane Creek and Flint River. Proposed typical is 4-lane, 20' raised median, with curb and gutter and sidewalk.",Mcdonough Road From SR 54/Fayette To SR 3/US 19/Clayton,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=742870-
770975-,UNDER-CONSTRUCTION,Mike Malcom,0.0,Douglas,,Douglasville Bike/Ped Fac For Signage; Racks & Striping ,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=770975-
M003688,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,15975000.0,Carroll,,I-20 From Pleasant Ridge RD To Levans RD - New Weigh Station,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M003688
M004517,PRE-CONSTRUCTION,Stenley K. Mack,6943886.0,"Harris , Muscogee , Troup",,I-185 @ 16 Locs - Sign Upgrades,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M004517
M004521,PRE-CONSTRUCTION,Stenley K. Mack,3831907.0,"Coweta , Troup",,I-85 @ 12 Locs - Sign Upgrades,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M004521
M004945,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,426771.0,Troup,,SR 14 From Alabama State Line To SR 18,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M004945
M004984,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,847709.0,Fayette,,SR 85 From SR 314 To Clayton County Line,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M004984
M005002,COMPLETED-CONSTRUCTION,,1812830.91,Spalding,,"SR 92 - Mill, Inlay, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005002
M005022,PRE-CONSTRUCTION,Joo Kim,22500000.0,Muscogee,This project is the resurfacing of S.R. 85 because the existing pavement is deteriorating and COPACES ratings are low.,SR 85 From SR 1 To SR 1,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005022
M005024,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,4460840.0,Troup,,SR 14 From E Of CS 1135/Davis Road To Coweta County Line,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005024
M005025,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,392861.0,Troup,,SR 18 From SR 14 To I-85,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005025
M005062,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,42134.0,Henry,,SR 81 From SR 3 To SR 20,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005062
M005093,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,390704.0,Troup,,SR 100 From SR 14 To Coweta County Line,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005093
M005260,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,17780.0,Meriwether,,SR 54 Spur From SR 41 To SR 54,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005260
M005283,UNDER-CONSTRUCTION,Kevin Matthew Bailey,4478385.65,Meriwether,"This project, selected by the District Maintenance Office, is the resurfacing of SR 109 to improve the roadways current low OCI score. Last Resurfaced - No information in GeoPi.",SR 109 - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005283
M005291,PRE-CONSTRUCTION,Kevin Matthew Bailey,911775.0,Meriwether,,SR 109 Spur From SR 18 To SR 74/SR 85,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005291
M005570,COMPLETED-CONSTRUCTION,Rabindra Koirala,8100979.88,Carroll,"The work involves Bridge Rehabilitation ¿ Bridge Jacking, deck preservation, cap strengthening and painting of steel beams at the folliwng six (6) locations: 1.South Vanwert Road ( CR 1374) over I-20 (SR402), Structure ID 045-0054-0, Carroll County 2.Pleasant Ridge Road (CR 261) over I-20 (SR 402), Structure ID 045-0088-0, Carroll County 3.Pleasant Grove Road (CR 830) over I-20 (SR 402), Structure ID 045-0073-0, Carroll County 4.Bar J Road (CS 778) over I-20 (SR 402), Structure ID 045-0053-0, Carroll County 5.Levans Road (CR 291) over I-20 (SR 402), Structure ID 045-0051-0, Carroll County 6.Miller Academy Road (CR 244) over I-20 (SR 402), Structure ID 045-0050-0, Carroll County",I-20/SR 402 - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005570
M005821,PRE-CONSTRUCTION,Arthur Mckinley Wilson II,1878000.0,Upson,,SR 74 From SR 36 To Monroe County Line,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M005821
M006030,COMPLETED-CONSTRUCTION,Rabindra Koirala,3110466.23,Muscogee,"Bridge Preservation involving painting bridges, application of a co-polymer overlay on the bridge decks and joint replacements on 11 bridges along I-185 in Muscogee County.",Various Locations - Bridge Preservation,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006030
M006051,COMPLETED-CONSTRUCTION,Arthur Mckinley Wilson II,14376561.19,Troup,"This project, selected by the State Maintenance Office, is the concrete rehabilation of SR 403 (I-85) to improve the current paces rating.",SR 403 - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006051
M006056,UNDER-CONSTRUCTION,Rabindra Koirala,1768165.0499999998,Troup,Project involves Bridge Preservation using a co-polymer overlay and joint replacements on 17 State Route bridges in Troup County.,Various Locs - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006056
M006060,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,9809992.93,Muscogee,"This project, selected by the State Maintenance Office, is the concrete rehabilitation of SR 411 (I-185) to improve the current OCI rating.",SR 411 - Concrete Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006060
M006064,PRE-CONSTRUCTION,Kevin Matthew Bailey,1960126.72,"Carroll , Haralson","This project, selected by the State Maintenance Office, is the restriping of SR 402 (I-20) to improve the roadways current striping reflectivity.",I-20 From Alabama State Line To 0.37 MI E Of Pleasant Ridge RD,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006064
M006068,UNDER-CONSTRUCTION,Kevin Matthew Bailey,8382454.6,"Coweta , Fulton","This project, selected by the State Maintenance Office, is the restriping of SR 403 (I-85) to improve the roadways current striping reflectivity.",I-85/SR 403 - Pvmnt Mrkg,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006068
M006072,PRE-CONSTRUCTION,Kevin Matthew Bailey,783000.0,"Harris , Muscogee , Troup","This project, selected by the State Maintenance Office, is the restriping of SR 411 (I-185) to improve the roadways current striping reflectivity.",I-185 From S Of CR 1379/Armour Road/Muscogee To I-85/Troup,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006072
M006097,COMPLETED-CONSTRUCTION,Arthur Mckinley Wilson II,7855566.84,Coweta,"This project, selected by the District Maintenance Office, is the resurfacing of SR 34 to improve the roadways current low PACES rating.",SR 34 - Plmx Resurf-Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006097
M006100,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,8016956.25,Heard,"This project, selected by the District Maintenance Office, is the resurfacing at SR 1/US 27 to improve the roadways current low PACES rating.","SR 1/US 27 - Mill, Plmx Rsrf, Shoulder Rehab",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006100
M006104,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,3392833.44,Harris,"This project, selected by the District Maintenance Office, is the resurfacing of SR 219 to improve the roadways current OCI score.",SR 219 - Plmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006104
M006163,COMPLETED-CONSTRUCTION,Rabindra Koirala,1437704.21,Harris,"The work involves Bridge rehab¿ Work will consist of armoring bents from scouring , applying a polymer overlay to the bridge decks, replacing joints and painting of the steel beams. The bridge work will be performed on two bridges on I-185 over the Mulberry Creek in Harris County. Locations: 1.I-475 NB over Tobesofkee Creek, 2.I-475 SB over Tobesofkee Creek.",I-185/SR 411 - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006163
M006206,UNDER-CONSTRUCTION,Binita Patel,1067000.0,"Meriwether , Muscogee",The work involves Bridge Preservation ¿ Applying a polymer overlay and replacing joints on nine (9) locations Meriwether & Muscogee Counties.,Various Locations - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006206
M006249,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,3853739.36,Coweta,"This project, selected by the District Maintenance Office, is the resurfacing of SR 34 BYP to improve the roadways current low PACES rating.",SR 34 Bypass - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006249
M006250,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,7240620.7,Troup,"This project, selected by the District Maintenance Office, is the resurfacing of SR 14 to improve the roadways current low PACES rating.",Sr14 - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006250
M006251,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,8346968.6,Henry,"This project, selected by the District Maintenance Office, is the resurfacing of SR 3 /US 19 to improve the roadways current OCI score.","SR 3 - Mill, Inlay,  Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006251
M006265,COMPLETED-CONSTRUCTION,Binita Patel,1035770.0,Troup,"This work involves Bridge Rehabilitation¿The work will consist of the following: overlay of the bridge deck, joint replacement, patching spalls, epoxy injection of cracks, and painting beams. Locations: 1.SR 219 over Yellow Jacket Creek,Troup County 2.SR 219 over West Point Lake, Troup County",SR 219 - Construction Of Bridges,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006265
M006316,UNDER-CONSTRUCTION,Rabindra Koirala,1675502.93,Muscogee,"The work involves Bridge Preservation¿painting of the steel beams and replacement of bridge joints. I-185 @ 4 LOCS IN MUSCOGEE COUNTY - BRIDGE PRESERVATION. 1. US 27 / SR 1 over I-185, Structure ID 215-0008-0, Muscogee County 2. I-185 over M-8050 (AIRPORT THRUWAY), Structure ID 215-0072-0, Muscogee County 3. I-185 NB over M-8060 (WHITTLESEY ROAD), Structure ID 215-0076-0, Muscogee County 4. I-185 SB over M-8060 (WHITTLESEY ROAD), Structure ID 215-0077-0, Muscogee County",Var Locs - Bridge Preserv,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006316
M006332,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,3076272.8,Douglas,"This project, selected by the District Maintenance Office, is the resurfacing of SR 8 to improve the roadways current low PACES rating.","SR 8 - Milling, Inlay & Plmx Resf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006332
M006341,UNDER-CONSTRUCTION,Kevin Matthew Bailey,15241611.59,Haralson,"This project, selected by the District Maintenance Office, is the resurfacing of SR 1/US 27 to improve the roadways current low PACES rating.",US 27/SR 1 - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006341
M006343,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,686067.32,Carroll,"This project, selected by the District Maintenance Office, is the resurfacing of SR 16 to improve the roadways current low PACES rating.","SR 16 - Milling, Inlay, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006343
M006344,UNDER-CONSTRUCTION,Binita Patel,2395000.0,"Coweta , Troup","This work includes painting of the steel beams and replacement of bridge joints. On I-85 @ 8 LOCS IN COWETA & TROUP COUNTY - BRIDGE PRESERVATION Location: 1.I-85 NBL & SBL over SR 14 - CSX RAILROAD,Coweta 2.I-85 (NBL) over CR 201 BETHLEHEM CH RD,Coweta 3.I-85 over SR 14 (US 27 ALT.),Coweta 4.I-85 NBL & SBL over CR 122 TURKEY CRK ROAD,Coweta 5.I-85 (NBL) over SR 1 (US 27),Troup 6.I-85 (SBL) over SR 1 (US 27),Troup 7.I-85 (NBL) over SR 109,Troup 8.I-85 (SBL) over SR 109,Troup",I-85/SR 403 - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006344
M006351,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,20067745.53,"Harris , Muscogee","This project, selected by the District Maintenance Office, is the resurfacing of SR 85 to improve the roadways current low PACES rating.","SR 85 - Mill, Inlay, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006351
M006353,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,6125884.88,Troup,"This project, selected by the District Maintenance Office, is the resurfacing of SR 1/US 27 to improve the roadways current low PACES rating.","US 27/SR 1 - Milling, Inlay & Plmx Resf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006353
M006357,PRE-CONSTRUCTION,Binita Patel,2040000.0,"Harris , Muscogee","The work involves Bridge Preservation - Painting of the steel beams, replacement of bridge joints and apply polymer overlay. I-185 @ 9 LOCS IN HARRIS & MUSCOGEE CO - BRIDGE PRESERVATION.",I-185 @ 9 Locs In Harris & Muscogee CO - Bridge Preservation,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006357
M006388,PRE-CONSTRUCTION,Binita Patel,1400000.0,"Lamar , Spalding , Taylor , Upson","The work involves Bridge Preservation ¿ Applying a polymer overlay, painting of the superstructure steel and replacing joints. SR 3; SR 7 & SR 137 @ 7 LOCS IN DIST 3 - BRIDGE PRESERVATION. Locations: 1. US 341 (SBL) over NS RAILROAD,Lamar 2. US 341 (NBL) over NS RAILROAD,Lamar 3. US 19, SR 3 NBL over M-2508 W POPLAR STREET, Spalding 4. US 19, SR 3 SBL over M-2508 W POPLAR STREET, Spalding 5. SR 137 over PATSILIGA CREEK, Taylor 6. US 19 NBL/SR 3 over TOBLER CREEK, Upson 7. US 19 SBL/SR 3 over TOBLER CREEK, Upson",SR 3; SR 7 & SR 137 @ 7 Locs In Dist 3 - Bridge Preservation,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006388
M006440,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,13686922.59,"Harris , Muscogee","This project, selected by the State Maintenance Office, is the asphalt resurfacing of SR 411 (I-185) to improve the current OCI rating.","I-185/SR 411 - Mill, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006440
M006441,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,13663102.24,Harris,"This project, selected by the State Maintenance Office, is the asphalt resurfacing of SR 411 (I-185) to improve the current OCI rating.","I-185/SR 411 - Mill, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006441
M006442,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,12639911.44,"Harris , Troup","This project, selected by the State Maintenance Office, is the asphalt resurfacing of SR 411 (I-185) to improve the current OCI rating.","I-185/SR 411 - Mill, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006442
M006443,COMPLETED-CONSTRUCTION,Kevin Matthew Bailey,12809254.91,Troup,"This project, selected by the State Maintenance Office, is the asphalt resurfacing of SR 411 (I-185) to improve the current OCI rating.","I-185/SR 411 - Mill, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006443
M006444,PRE-CONSTRUCTION,Kevin Matthew Bailey,4289482.44,"Carroll , Douglas",,I-20 From SR 61/Carroll To E Of CS 975/Liberty Road/Douglas,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006444
M006450,UNDER-CONSTRUCTION,Kevin Matthew Bailey,4013453.82,"Meriwether , Troup","This project, selected by the District Maintenance Office, is the resurfacing of I-85 to improve the roadways current low PACES rating.",I-85/SR 403 - Conc Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006450
M006463,UNDER-CONSTRUCTION,Kevin Matthew Bailey,426483.09,Douglas,"This project, selected by the District Maintenance Office, is the resurfacing of SR 61 to improve the roadways current low PACES rating.","SR 61 - Milling, Plmx Resurface & Shoulder Rehab",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006463
M006466,UNDER-CONSTRUCTION,Kevin Matthew Bailey,774327.08,Douglas,"This project, selected by the District Maintenance Office, is the resurfacing of SR 5 to improve the roadways current low PACES rating.","SR 5 - Mill, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006466
M006488,UNDER-CONSTRUCTION,Binita Patel,4356200.0,Lamar,"The work includes but is not limited to replacement of the deck, approach slabs, joints, edge beams, barriers, end posts and guardrail.",SR 7 Sb & Nb - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006488
M006493,UNDER-CONSTRUCTION,Kevin Matthew Bailey,6093304.96,Troup,"This project, selected by the District Maintenance Office, is the resurfacing of KIA Blvd to improve the roadways current low PACES rating.",Kia Blvd & Kia Parkway - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006493
M006499,UNDER-CONSTRUCTION,Kevin Matthew Bailey,10832322.72,Henry,"This project, selected by the District Maintenance Office, is the resurfacing of SR 20 to improve the roadways current low OCI score.","SR 20 - Mill, Plmx Rsrf",No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006499
M006515,PRE-CONSTRUCTION,Binita Patel,2100000.0,Harris,"The work involves Bridge Preservation ¿ Striping on the deck, Painting of the steel beams and replacement of bridge joints. 1. Structure ID: 145-0036-0, I-85 (NBL) over Chattahoochee River, Harris County 2. Structure ID: 145-0037-0, I-85 (SBL) over Chattahoochee River, Harris County",I-85 Sb & Nb @ Chattahoochee River - Bridge Preservation,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006515
M006532,PRE-CONSTRUCTION,Binita Patel,2012500.0,"Coweta , Fayette , Troup","The work involves Bridge Preservation ¿ Applying Polymer Overlay, Paint Superstructure & Substructure, and replacement of bridge joints. 1.Structure ID - 077-0004-0, US 27 ALT. over WAHOO CREEK, Coweta County 2.Structure ID - 077-0013-0, SR 34 over CSX RAILROAD (50425A), Coweta County 3.Structure ID - 077-0024-0, SR 70 over CEDAR CREEK, Coweta County 4.Structure ID - 113-0032-0, SR 54 over FLAT CREEK, Fayette County 5.Structure ID - 113-5050-0, SR 314 over MORNING CREEK, Fayette County 6.Structure ID - 285-0040-0, SR 219 over WILDCAT CREEK, Troup County",Bridge Preservation @ 6 Locs In Coweta; Fayette & Troup,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006532
M006554,UNDER-CONSTRUCTION,Kevin Matthew Bailey,0.0,Douglas,"This project, selected by the District Maintenance Office, is the resurfacing of SR 5 to improve the roadways current low OCI score.",SR 5 - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006554
M006566,PRE-CONSTRUCTION,Kevin Matthew Bailey,487860.0,Troup,,I-85 From N Of SR 219 To Upper Big Springs Road,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006566
M006567,UNDER-CONSTRUCTION,Kevin Matthew Bailey,29360677.12,Douglas,"This project, selected by the District Maintenance Office, is the resurfacing of SR 402 to improve the roadways current low OCI score. Last Resurfaced - 2014.",I-20/SR 402 - Pltmx Resurf,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006567
M006583,PRE-CONSTRUCTION,Kevin Matthew Bailey,3592329.47,Troup,,SR 54 From SR 1 To Meriwether County Line,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006583
M006602,PRE-CONSTRUCTION,Binita Patel,1500000.0,"Coweta , Troup","The work involves Bridge Rehabilitation ¿ Applying Polymer Overlay, replacement of bridge joints, pile encasement/extension, superstructure spall repair, epoxy injection of cracks in the superstructure, and vegetation removal. 1. Structure ID ¿ 077-0089-0, SR 16 over WHITE OAK CREEK, Coweta County 2. Structure ID ¿ 285-0042-0, SR 219 over MUD CREEK, Troup County",SR 16 @ White Oak Creek & SR 219 @ Mud Creek - Bridge Rehab,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006602
M006605,PRE-CONSTRUCTION,Kevin Matthew Bailey,2300000.0,Fayette,,SR 85 From SR 92 To SR 92,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006605
M006620,PRE-CONSTRUCTION,Kevin Matthew Bailey,5652840.38,Spalding,,SR 16 From W Poplar Street To E Of Barrow Road,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006620
M006623,PRE-CONSTRUCTION,Kevin Matthew Bailey,3872207.87,Troup,,SR 219 From Harris County Line To SR 1,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006623
M006666,PRE-CONSTRUCTION,Kevin Matthew Bailey,4309392.63,Troup,,SR 1/US 27 From Harris County Line To Long Cane Creek,No,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=M006666
